index,int8,hex,mV
9768,-2,fe,-0.030519
9769,-2,fe,-0.030519
9770,-2,fe,-0.030519
9771,0,00,0
9772,-2,fe,-0.030519
9773,-3,fd,-0.045778
9774,-3,fd,-0.045778
9775,-2,fe,-0.030519
9776,0,00,0
9777,-1,ff,-0.015259
9778,0,00,0
9779,-1,ff,-0.015259
9780,-2,fe,-0.030519
9781,0,00,0
9782,-2,fe,-0.030519
9783,-3,fd,-0.045778
9784,-2,fe,-0.030519
9785,-2,fe,-0.030519
9786,0,00,0
9787,-1,ff,-0.015259
9788,-1,ff,-0.015259
9789,-1,ff,-0.015259
9790,-1,ff,-0.015259
9791,1,01,0.015259
9792,0,00,0
9793,1,01,0.015259
9794,-1,ff,-0.015259
9795,-2,fe,-0.030519
9796,0,00,0
9797,-2,fe,-0.030519
9798,-3,fd,-0.045778
9799,-3,fd,-0.045778
9800,-3,fd,-0.045778
9801,-1,ff,-0.015259
9802,-3,fd,-0.045778
9803,-3,fd,-0.045778
9804,-3,fd,-0.045778
9805,-3,fd,-0.045778
9806,-1,ff,-0.015259
9807,-2,fe,-0.030519
9808,0,00,0
9809,-1,ff,-0.015259
9810,-1,ff,-0.015259
9811,0,00,0
9812,0,00,0
9813,0,00,0
9814,0,00,0
9815,0,00,0
9816,2,02,0.030519
9817,0,00,0
9818,0,00,0
9819,1,01,0.015259
9820,3,03,0.045778
9821,7,07,0.106815
9822,6,06,0.091556
9823,6,06,0.091556
9824,3,03,0.045778
9825,-4,fc,-0.061037
9826,-8,f8,-0.122074
9827,-16,f0,-0.244148
9828,-21,eb,-0.320444
9829,-22,ea,-0.335704
9830,-19,ed,-0.289926
9831,-12,f4,-0.183111
9832,-7,f9,-0.106815
9833,-2,fe,-0.030519
9834,2,02,0.030519
9835,4,04,0.061037
9836,8,08,0.122074
9837,7,07,0.106815
9838,9,09,0.137333
9839,5,05,0.076296
9840,3,03,0.045778
9841,4,04,0.061037
9842,1,01,0.015259
9843,0,00,0
9844,0,00,0
9845,-1,ff,-0.015259
9846,0,00,0
9847,-1,ff,-0.015259
9848,-2,fe,-0.030519
9849,-2,fe,-0.030519
9850,-2,fe,-0.030519
9851,0,00,0
9852,-2,fe,-0.030519
9853,0,00,0
9854,-3,fd,-0.045778
9855,-3,fd,-0.045778
9856,-1,ff,-0.015259
9857,-3,fd,-0.045778
9858,-3,fd,-0.045778
9859,-2,fe,-0.030519
9860,-1,ff,-0.015259
9861,0,00,0
9862,0,00,0
9863,-1,ff,-0.015259
9864,-1,ff,-0.015259
9865,-1,ff,-0.015259
9866,0,00,0
9867,0,00,0
9868,1,01,0.015259
9869,-1,ff,-0.015259
9870,-1,ff,-0.015259
9871,0,00,0
9872,-1,ff,-0.015259
9873,-1,ff,-0.015259
9874,-1,ff,-0.015259
9875,-2,fe,-0.030519
9876,-2,fe,-0.030519
9877,-4,fc,-0.061037
9878,-4,fc,-0.061037
9879,-4,fc,-0.061037
9880,-4,fc,-0.061037
9881,-3,fd,-0.045778
9882,-5,fb,-0.076296
9883,-3,fd,-0.045778
9884,-5,fb,-0.076296
9885,-5,fb,-0.076296
9886,-3,fd,-0.045778
9887,-4,fc,-0.061037
9888,-4,fc,-0.061037
9889,-3,fd,-0.045778
9890,-4,fc,-0.061037
9891,-2,fe,-0.030519
9892,-3,fd,-0.045778
9893,-3,fd,-0.045778
9894,-2,fe,-0.030519
9895,-2,fe,-0.030519
9896,0,00,0
9897,-1,ff,-0.015259
9898,0,00,0
9899,-1,ff,-0.015259
9900,0,00,0
9901,1,01,0.015259
9902,0,00,0
9903,0,00,0
9904,0,00,0
9905,0,00,0
9906,1,01,0.015259
9907,0,00,0
9908,-1,ff,-0.015259
9909,0,00,0
9910,0,00,0
9911,0,00,0
9912,0,00,0
9913,1,01,0.015259
9914,1,01,0.015259
9915,-2,fe,-0.030519
9916,0,00,0
9917,-2,fe,-0.030519
9918,-3,fd,-0.045778
9919,-2,fe,-0.030519
9920,-1,ff,-0.015259
9921,0,00,0
9922,-1,ff,-0.015259
9923,-2,fe,-0.030519
9924,-2,fe,-0.030519
9925,-2,fe,-0.030519
9926,0,00,0
9927,-2,fe,-0.030519
9928,0,00,0
9929,-1,ff,-0.015259
9930,-1,ff,-0.015259
9931,0,00,0
9932,-1,ff,-0.015259
9933,-2,fe,-0.030519
9934,-2,fe,-0.030519
9935,-2,fe,-0.030519
9936,0,00,0
9937,-2,fe,-0.030519
9938,-2,fe,-0.030519
9939,-1,ff,-0.015259
9940,-1,ff,-0.015259
9941,0,00,0
9942,-1,ff,-0.015259
9943,0,00,0
9944,-2,fe,-0.030519
9945,-2,fe,-0.030519
9946,0,00,0
9947,-2,fe,-0.030519
9948,-2,fe,-0.030519
9949,-2,fe,-0.030519
