index,int16,hex,mV
8714,-4,fcff,-0.061037
8715,-4,fcff,-0.061037
8716,-3,fdff,-0.045778
8717,-5,fbff,-0.076296
8718,-5,fbff,-0.076296
8719,-6,faff,-0.091556
8720,-6,faff,-0.091556
8721,-5,fbff,-0.076296
8722,-6,faff,-0.091556
8723,-5,fbff,-0.076296
8724,-5,fbff,-0.076296
8725,-4,fcff,-0.061037
8726,-2,feff,-0.030519
8727,-4,fcff,-0.061037
8728,0,0000,0
8729,-3,fdff,-0.045778
8730,-3,fdff,-0.045778
8731,-1,ffff,-0.015259
8732,-3,fdff,-0.045778
8733,-2,feff,-0.030519
8734,-2,feff,-0.030519
8735,-1,ffff,-0.015259
8736,0,0000,0
8737,-1,ffff,-0.015259
8738,0,0000,0
8739,0,0000,0
8740,0,0000,0
8741,1,0100,0.015259
8742,0,0000,0
8743,3,0300,0.045778
8744,0,0000,0
8745,0,0000,0
8746,1,0100,0.015259
8747,-1,ffff,-0.015259
8748,-1,ffff,-0.015259
8749,-1,ffff,-0.015259
8750,-1,ffff,-0.015259
8751,0,0000,0
8752,-1,ffff,-0.015259
8753,-1,ffff,-0.015259
8754,-1,ffff,-0.015259
8755,-1,ffff,-0.015259
8756,0,0000,0
8757,-2,feff,-0.030519
8758,1,0100,0.015259
8759,-2,feff,-0.030519
8760,-1,ffff,-0.015259
8761,0,0000,0
8762,-2,feff,-0.030519
8763,-1,ffff,-0.015259
8764,-1,ffff,-0.015259
8765,0,0000,0
8766,0,0000,0
8767,-1,ffff,-0.015259
8768,0,0000,0
8769,-1,ffff,-0.015259
8770,0,0000,0
8771,0,0000,0
8772,-2,feff,-0.030519
8773,1,0100,0.015259
8774,-2,feff,-0.030519
8775,-2,feff,-0.030519
8776,-1,ffff,-0.015259
8777,-3,fdff,-0.045778
8778,-2,feff,-0.030519
8779,-2,feff,-0.030519
8780,-2,feff,-0.030519
8781,-1,ffff,-0.015259
8782,-3,fdff,-0.045778
8783,-1,ffff,-0.015259
8784,-1,ffff,-0.015259
8785,0,0000,0
8786,0,0000,0
8787,-2,feff,-0.030519
8788,0,0000,0
8789,-2,feff,-0.030519
8790,-1,ffff,-0.015259
8791,0,0000,0
8792,-1,ffff,-0.015259
8793,0,0000,0
8794,-1,ffff,-0.015259
8795,0,0000,0
8796,1,0100,0.015259
8797,0,0000,0
8798,0,0000,0
8799,0,0000,0
8800,-1,ffff,-0.015259
8801,0,0000,0
8802,-2,feff,-0.030519
8803,0,0000,0
8804,0,0000,0
8805,-2,feff,-0.030519
8806,0,0000,0
8807,-1,ffff,-0.015259
8808,-1,ffff,-0.015259
8809,-2,feff,-0.030519
8810,-3,fdff,-0.045778
8811,-2,feff,-0.030519
8812,-3,fdff,-0.045778
8813,-3,fdff,-0.045778
8814,-4,fcff,-0.061037
8815,-3,fdff,-0.045778
8816,-2,feff,-0.030519
8817,-3,fdff,-0.045778
8818,0,0000,0
8819,-2,feff,-0.030519
8820,-1,ffff,-0.015259
8821,0,0000,0
8822,0,0000,0
8823,0,0000,0
8824,0,0000,0
8825,0,0000,0
8826,1,0100,0.015259
8827,0,0000,0
8828,0,0000,0
8829,0,0000,0
8830,1,0100,0.015259
8831,5,0500,0.076296
8832,6,0600,0.091556
8833,11,0b00,0.167852
8834,10,0a00,0.152593
8835,4,0400,0.061037
8836,1,0100,0.015259
8837,-5,fbff,-0.076296
8838,-12,f4ff,-0.183111
8839,-20,ecff,-0.305185
8840,-23,e9ff,-0.350963
8841,-20,ecff,-0.305185
8842,-17,efff,-0.259407
8843,-10,f6ff,-0.152593
8844,-5,fbff,-0.076296
8845,0,0000,0
8846,5,0500,0.076296
8847,6,0600,0.091556
8848,10,0a00,0.152593
8849,6,0600,0.091556
8850,5,0500,0.076296
8851,4,0400,0.061037
8852,1,0100,0.015259
8853,0,0000,0
8854,0,0000,0
8855,-1,ffff,-0.015259
8856,0,0000,0
8857,-2,feff,-0.030519
8858,-2,feff,-0.030519
8859,-2,feff,-0.030519
8860,-2,feff,-0.030519
8861,0,0000,0
8862,-1,ffff,-0.015259
8863,2,0200,0.030519
8864,-1,ffff,-0.015259
8865,-1,ffff,-0.015259
8866,0,0000,0
8867,-2,feff,-0.030519
8868,-1,ffff,-0.015259
8869,-1,ffff,-0.015259
8870,-1,ffff,-0.015259
8871,0,0000,0
8872,-1,ffff,-0.015259
8873,0,0000,0
8874,0,0000,0
8875,0,0000,0
8876,0,0000,0
8877,0,0000,0
8878,2,0200,0.030519
8879,0,0000,0
8880,-1,ffff,-0.015259
8881,0,0000,0
8882,-3,fdff,-0.045778
8883,-3,fdff,-0.045778
8884,-4,fcff,-0.061037
8885,-3,fdff,-0.045778
8886,-1,ffff,-0.015259
8887,-3,fdff,-0.045778
8888,-3,fdff,-0.045778
8889,-4,fcff,-0.061037
8890,-5,fbff,-0.076296
8891,-5,fbff,-0.076296
8892,-7,f9ff,-0.106815
8893,-4,fcff,-0.061037
8894,-8,f8ff,-0.122074
8895,-8,f8ff,-0.122074
8896,-6,faff,-0.091556
8897,-7,f9ff,-0.106815
8898,-7,f9ff,-0.106815
8899,-7,f9ff,-0.106815
8900,-6,faff,-0.091556
8901,-5,fbff,-0.076296
8902,-6,faff,-0.091556
8903,-5,fbff,-0.076296
8904,-4,fcff,-0.061037
8905,-2,feff,-0.030519
8906,0,0000,0
8907,0,0000,0
8908,3,0300,0.045778
8909,1,0100,0.015259
8910,1,0100,0.015259
8911,3,0300,0.045778
8912,1,0100,0.015259
8913,2,0200,0.030519
8914,1,0100,0.015259
8915,1,0100,0.015259
8916,3,0300,0.045778
8917,1,0100,0.015259
8918,1,0100,0.015259
8919,0,0000,0
8920,0,0000,0
8921,0,0000,0
8922,-1,ffff,-0.015259
8923,0,0000,0
8924,1,0100,0.015259
8925,-1,ffff,-0.015259
8926,0,0000,0
8927,-1,ffff,-0.015259
8928,0,0000,0
8929,0,0000,0
8930,0,0000,0
8931,0,0000,0
8932,-2,feff,-0.030519
8933,-1,ffff,-0.015259
8934,-2,feff,-0.030519
8935,-1,ffff,-0.015259
8936,0,0000,0
8937,-2,feff,-0.030519
8938,0,0000,0
8939,-2,feff,-0.030519
8940,-2,feff,-0.030519
8941,0,0000,0
8942,-2,feff,-0.030519
8943,-1,ffff,-0.015259
8944,-2,feff,-0.030519
8945,-1,ffff,-0.015259
8946,0,0000,0
8947,-1,ffff,-0.015259
8948,-1,ffff,-0.015259
8949,-1,ffff,-0.015259
8950,0,0000,0
8951,0,0000,0
8952,-1,ffff,-0.015259
8953,1,0100,0.015259
8954,-1,ffff,-0.015259
8955,-1,ffff,-0.015259
8956,0,0000,0
8957,-2,feff,-0.030519
8958,-1,ffff,-0.015259
8959,-2,feff,-0.030519
8960,-1,ffff,-0.015259
8961,0,0000,0
8962,-2,feff,-0.030519
8963,-2,feff,-0.030519
8964,-3,fdff,-0.045778
8965,-2,feff,-0.030519
8966,-1,ffff,-0.015259
8967,-3,fdff,-0.045778
8968,0,0000,0
8969,-3,fdff,-0.045778
8970,-2,feff,-0.030519
8971,0,0000,0
8972,-1,ffff,-0.015259
8973,0,0000,0
8974,0,0000,0
8975,0,0000,0
8976,1,0100,0.015259
8977,0,0000,0
8978,-1,ffff,-0.015259
8979,-1,ffff,-0.015259
8980,-2,feff,-0.030519
8981,-1,ffff,-0.015259
8982,-3,fdff,-0.045778
8983,0,0000,0
8984,-4,fcff,-0.061037
8985,-3,fdff,-0.045778
8986,-2,feff,-0.030519
8987,-4,fcff,-0.061037
8988,-3,fdff,-0.045778
8989,-3,fdff,-0.045778
8990,-3,fdff,-0.045778
8991,-1,ffff,-0.015259
8992,-2,feff,-0.030519
8993,-1,ffff,-0.015259
8994,0,0000,0
8995,1,0100,0.015259
8996,3,0300,0.045778
8997,2,0200,0.030519
8998,8,0800,0.122074
8999,7,0700,0.106815
9000,6,0600,0.091556
9001,6,0600,0.091556
9002,0,0000,0
9003,-3,fdff,-0.045778
9004,-9,f7ff,-0.137333
9005,-15,f1ff,-0.228889
9006,-19,edff,-0.289926
9007,-21,ebff,-0.320444
9008,-19,edff,-0.289926
9009,-14,f2ff,-0.21363
9010,-7,f9ff,-0.106815
9011,0,0000,0
9012,3,0300,0.045778
9013,9,0900,0.137333
9014,11,0b00,0.167852
9015,7,0700,0.106815
9016,8,0800,0.122074
9017,5,0500,0.076296
9018,4,0400,0.061037
9019,1,0100,0.015259
9020,1,0100,0.015259
9021,1,0100,0.015259
9022,0,0000,0
9023,-1,ffff,-0.015259
9024,-2,feff,-0.030519
9025,-2,feff,-0.030519
9026,-1,ffff,-0.015259
9027,-3,fdff,-0.045778
9028,0,0000,0
9029,-2,feff,-0.030519
9030,-2,feff,-0.030519
9031,-1,ffff,-0.015259
9032,-2,feff,-0.030519
9033,-3,fdff,-0.045778
9034,-3,fdff,-0.045778
9035,-2,feff,-0.030519
9036,0,0000,0
9037,-1,ffff,-0.015259
9038,0,0000,0
9039,0,0000,0
9040,0,0000,0
9041,0,0000,0
9042,0,0000,0
9043,2,0200,0.030519
9044,-1,ffff,-0.015259
9045,-1,ffff,-0.015259
9046,0,0000,0
9047,-1,ffff,-0.015259
9048,-1,ffff,-0.015259
9049,-2,feff,-0.030519
9050,-2,feff,-0.030519
9051,-1,ffff,-0.015259
9052,-3,fdff,-0.045778
9053,-3,fdff,-0.045778
9054,-3,fdff,-0.045778
9055,-3,fdff,-0.045778
9056,-1,ffff,-0.015259
9057,-3,fdff,-0.045778
9058,-1,ffff,-0.015259
9059,-3,fdff,-0.045778
9060,-4,fcff,-0.061037
9061,-3,fdff,-0.045778
9062,-4,fcff,-0.061037
9063,-4,fcff,-0.061037
9064,-4,fcff,-0.061037
9065,-4,fcff,-0.061037
9066,-2,feff,-0.030519
9067,-4,fcff,-0.061037
9068,-4,fcff,-0.061037
9069,-4,fcff,-0.061037
9070,-3,fdff,-0.045778
9071,-1,ffff,-0.015259
9072,-2,feff,-0.030519
9073,0,0000,0
9074,1,0100,0.015259
9075,-2,feff,-0.030519
9076,0,0000,0
9077,-1,ffff,-0.015259
9078,-1,ffff,-0.015259
9079,-1,ffff,-0.015259
9080,0,0000,0
9081,1,0100,0.015259
9082,0,0000,0
9083,0,0000,0
9084,0,0000,0
9085,0,0000,0
9086,1,0100,0.015259
9087,0,0000,0
9088,1,0100,0.015259
9089,-2,feff,-0.030519
9090,-1,ffff,-0.015259
9091,0,0000,0
9092,-1,ffff,-0.015259
9093,-1,ffff,-0.015259
9094,-1,ffff,-0.015259
9095,0,0000,0
9096,0,0000,0
9097,-1,ffff,-0.015259
9098,-1,ffff,-0.015259
9099,-1,ffff,-0.015259
9100,-1,ffff,-0.015259
9101,0,0000,0
9102,-2,feff,-0.030519
9103,0,0000,0
9104,0,0000,0
9105,-2,feff,-0.030519
9106,0,0000,0
9107,-1,ffff,-0.015259
9108,-2,feff,-0.030519
9109,-3,fdff,-0.045778
9110,-2,feff,-0.030519
9111,0,0000,0
9112,-1,ffff,-0.015259
9113,-1,ffff,-0.015259
9114,-1,ffff,-0.015259
9115,-1,ffff,-0.015259
9116,0,0000,0
9117,-1,ffff,-0.015259
9118,1,0100,0.015259
9119,0,0000,0
9120,-3,fdff,-0.045778
9121,-1,ffff,-0.015259
9122,-3,fdff,-0.045778
9123,-3,fdff,-0.045778
9124,-3,fdff,-0.045778
9125,-2,feff,-0.030519
9126,0,0000,0
9127,-1,ffff,-0.015259
9128,-1,ffff,-0.015259
9129,-2,feff,-0.030519
9130,-1,ffff,-0.015259
9131,0,0000,0
9132,-1,ffff,-0.015259
9133,1,0100,0.015259
9134,-2,feff,-0.030519
9135,-2,feff,-0.030519
9136,0,0000,0
9137,-2,feff,-0.030519
9138,-1,ffff,-0.015259
9139,-2,feff,-0.030519
9140,-1,ffff,-0.015259
9141,0,0000,0
9142,-1,ffff,-0.015259
9143,-2,feff,-0.030519
9144,-3,fdff,-0.045778
9145,-3,fdff,-0.045778
9146,-2,feff,-0.030519
9147,-4,fcff,-0.061037
9148,-1,ffff,-0.015259
9149,-5,fbff,-0.076296
9150,-5,fbff,-0.076296
9151,-3,fdff,-0.045778
9152,-4,fcff,-0.061037
9153,-3,fdff,-0.045778
9154,-2,feff,-0.030519
9155,-1,ffff,-0.015259
9156,0,0000,0
9157,0,0000,0
9158,0,0000,0
9159,0,0000,0
9160,0,0000,0
9161,1,0100,0.015259
9162,0,0000,0
9163,2,0200,0.030519
9164,0,0000,0
9165,3,0300,0.045778
9166,7,0700,0.106815
9167,7,0700,0.106815
9168,6,0600,0.091556
9169,3,0300,0.045778
9170,0,0000,0
9171,-4,fcff,-0.061037
9172,-12,f4ff,-0.183111
9173,-18,eeff,-0.274667
9174,-21,ebff,-0.320444
9175,-21,ebff,-0.320444
9176,-15,f1ff,-0.228889
9177,-11,f5ff,-0.167852
9178,-1,ffff,-0.015259
9179,0,0000,0
9180,3,0300,0.045778
9181,7,0700,0.106815
9182,6,0600,0.091556
9183,6,0600,0.091556
9184,5,0500,0.076296
9185,4,0400,0.061037
9186,4,0400,0.061037
9187,1,0100,0.015259
9188,0,0000,0
9189,0,0000,0
9190,-1,ffff,-0.015259
9191,0,0000,0
9192,-1,ffff,-0.015259
9193,1,0100,0.015259
9194,1,0100,0.015259
9195,-2,feff,-0.030519
9196,-1,ffff,-0.015259
9197,-2,feff,-0.030519
9198,-2,feff,-0.030519
9199,-2,feff,-0.030519
9200,-2,feff,-0.030519
9201,-1,ffff,-0.015259
9202,-2,feff,-0.030519
9203,-1,ffff,-0.015259
9204,-1,ffff,-0.015259
9205,-1,ffff,-0.015259
9206,0,0000,0
9207,0,0000,0
9208,2,0200,0.030519
9209,0,0000,0
9210,0,0000,0
9211,0,0000,0
9212,0,0000,0
9213,0,0000,0
9214,-1,ffff,-0.015259
9215,-2,feff,-0.030519
9216,-1,ffff,-0.015259
9217,-2,feff,-0.030519
9218,-1,ffff,-0.015259
9219,-1,ffff,-0.015259
9220,-2,feff,-0.030519
9221,-2,feff,-0.030519
9222,-4,fcff,-0.061037
9223,-1,ffff,-0.015259
9224,-4,fcff,-0.061037
9225,-4,fcff,-0.061037
9226,-2,feff,-0.030519
9227,-4,fcff,-0.061037
9228,-4,fcff,-0.061037
9229,-4,fcff,-0.061037
9230,-5,fbff,-0.076296
9231,-3,fdff,-0.045778
9232,-4,fcff,-0.061037
9233,-3,fdff,-0.045778
9234,-3,fdff,-0.045778
9235,-4,fcff,-0.061037
9236,-2,feff,-0.030519
9237,-4,fcff,-0.061037
9238,-1,ffff,-0.015259
9239,-3,fdff,-0.045778
9240,-3,fdff,-0.045778
9241,-1,ffff,-0.015259
9242,-1,ffff,-0.015259
9243,0,0000,0
9244,0,0000,0
9245,0,0000,0
9246,1,0100,0.015259
9247,0,0000,0
9248,0,0000,0
9249,0,0000,0
9250,-1,ffff,-0.015259
9251,0,0000,0
9252,0,0000,0
9253,2,0200,0.030519
9254,2,0200,0.030519
9255,-1,ffff,-0.015259
9256,0,0000,0
9257,-1,ffff,-0.015259
9258,-1,ffff,-0.015259
9259,-1,ffff,-0.015259
9260,-1,ffff,-0.015259
9261,0,0000,0
9262,-1,ffff,-0.015259
9263,0,0000,0
9264,0,0000,0
9265,-1,ffff,-0.015259
9266,0,0000,0
9267,-1,ffff,-0.015259
9268,1,0100,0.015259
9269,-1,ffff,-0.015259
9270,-1,ffff,-0.015259
9271,0,0000,0
9272,-2,feff,-0.030519
9273,-1,ffff,-0.015259
9274,-2,feff,-0.030519
9275,-2,feff,-0.030519
9276,-1,ffff,-0.015259
9277,-2,feff,-0.030519
9278,-1,ffff,-0.015259
9279,-1,ffff,-0.015259
9280,-1,ffff,-0.015259
9281,0,0000,0
9282,-1,ffff,-0.015259
9283,0,0000,0
9284,-2,feff,-0.030519
9285,-2,feff,-0.030519
9286,0,0000,0
9287,-1,ffff,-0.015259
9288,-1,ffff,-0.015259
9289,-1,ffff,-0.015259
9290,-1,ffff,-0.015259
9291,0,0000,0
9292,-1,ffff,-0.015259
9293,-1,ffff,-0.015259
9294,-2,feff,-0.030519
9295,-2,feff,-0.030519
9296,-1,ffff,-0.015259
9297,-2,feff,-0.030519
9298,1,0100,0.015259
9299,-1,ffff,-0.015259
9300,-1,ffff,-0.015259
9301,0,0000,0
9302,-1,ffff,-0.015259
9303,-1,ffff,-0.015259
9304,-2,feff,-0.030519
9305,-2,feff,-0.030519
9306,0,0000,0
9307,-1,ffff,-0.015259
9308,0,0000,0
9309,-1,ffff,-0.015259
9310,-2,feff,-0.030519
9311,-1,ffff,-0.015259
9312,-3,fdff,-0.045778
9313,0,0000,0
9314,-3,fdff,-0.045778
9315,-4,fcff,-0.061037
9316,-2,feff,-0.030519
9317,-3,fdff,-0.045778
9318,-2,feff,-0.030519
9319,-2,feff,-0.030519
9320,-2,feff,-0.030519
9321,0,0000,0
9322,0,0000,0
9323,0,0000,0
9324,-1,ffff,-0.015259
9325,-1,ffff,-0.015259
9326,0,0000,0
9327,-1,ffff,-0.015259
9328,2,0200,0.030519
9329,0,0000,0
9330,0,0000,0
9331,2,0200,0.030519
9332,3,0300,0.045778
9333,6,0600,0.091556
9334,7,0700,0.106815
9335,6,0600,0.091556
9336,5,0500,0.076296
9337,0,0000,0
9338,-5,fbff,-0.076296
9339,-11,f5ff,-0.167852
9340,-18,eeff,-0.274667
9341,-21,ebff,-0.320444
9342,-21,ebff,-0.320444
9343,-15,f1ff,-0.228889
9344,-11,f5ff,-0.167852
9345,-5,fbff,-0.076296
9346,1,0100,0.015259
9347,4,0400,0.061037
9348,6,0600,0.091556
9349,7,0700,0.106815
9350,6,0600,0.091556
9351,7,0700,0.106815
9352,4,0400,0.061037
9353,3,0300,0.045778
9354,1,0100,0.015259
9355,0,0000,0
9356,0,0000,0
9357,-1,ffff,-0.015259
9358,1,0100,0.015259
9359,0,0000,0
9360,-2,feff,-0.030519
9361,-1,ffff,-0.015259
9362,-2,feff,-0.030519
9363,-2,feff,-0.030519
9364,-2,feff,-0.030519
9365,-2,feff,-0.030519
9366,0,0000,0
9367,-2,feff,-0.030519
9368,-2,feff,-0.030519
9369,-2,feff,-0.030519
9370,-1,ffff,-0.015259
9371,0,0000,0
9372,-1,ffff,-0.015259
9373,1,0100,0.015259
9374,-1,ffff,-0.015259
9375,-1,ffff,-0.015259
9376,0,0000,0
9377,-1,ffff,-0.015259
9378,0,0000,0
9379,0,0000,0
9380,0,0000,0
9381,1,0100,0.015259
9382,0,0000,0
9383,-1,ffff,-0.015259
9384,-2,feff,-0.030519
9385,-3,fdff,-0.045778
9386,-2,feff,-0.030519
9387,-4,fcff,-0.061037
9388,-1,ffff,-0.015259
9389,-1,ffff,-0.015259
9390,-4,fcff,-0.061037
9391,-3,fdff,-0.045778
9392,-5,fbff,-0.076296
9393,-5,fbff,-0.076296
9394,-5,fbff,-0.076296
9395,-5,fbff,-0.076296
9396,-3,fdff,-0.045778
9397,-4,fcff,-0.061037
9398,-4,fcff,-0.061037
9399,-4,fcff,-0.061037
9400,-4,fcff,-0.061037
9401,-2,feff,-0.030519
9402,-3,fdff,-0.045778
9403,0,0000,0
9404,-3,fdff,-0.045778
9405,-3,fdff,-0.045778
9406,-1,ffff,-0.015259
9407,-2,feff,-0.030519
9408,-2,feff,-0.030519
9409,-2,feff,-0.030519
9410,-2,feff,-0.030519
9411,0,0000,0
9412,0,0000,0
9413,0,0000,0
9414,0,0000,0
9415,0,0000,0
9416,1,0100,0.015259
9417,0,0000,0
9418,2,0200,0.030519
9419,-1,ffff,-0.015259
9420,-1,ffff,-0.015259
9421,0,0000,0
9422,-1,ffff,-0.015259
9423,-1,ffff,-0.015259
9424,-1,ffff,-0.015259
9425,-1,ffff,-0.015259
9426,0,0000,0
9427,-1,ffff,-0.015259
9428,-1,ffff,-0.015259
9429,-1,ffff,-0.015259
9430,-2,feff,-0.030519
9431,0,0000,0
9432,-2,feff,-0.030519
9433,0,0000,0
9434,-2,feff,-0.030519
9435,-3,fdff,-0.045778
9436,-2,feff,-0.030519
9437,-3,fdff,-0.045778
9438,-2,feff,-0.030519
9439,-2,feff,-0.030519
9440,-1,ffff,-0.015259
9441,0,0000,0
9442,-1,ffff,-0.015259
9443,0,0000,0
9444,-1,ffff,-0.015259
9445,-1,ffff,-0.015259
9446,0,0000,0
9447,-2,feff,-0.030519
9448,0,0000,0
9449,-3,fdff,-0.045778
9450,-2,feff,-0.030519
9451,0,0000,0
9452,-2,feff,-0.030519
9453,-1,ffff,-0.015259
9454,-1,ffff,-0.015259
9455,-1,ffff,-0.015259
9456,0,0000,0
9457,-1,ffff,-0.015259
9458,-1,ffff,-0.015259
9459,-2,feff,-0.030519
9460,-2,feff,-0.030519
9461,-1,ffff,-0.015259
9462,-2,feff,-0.030519
9463,1,0100,0.015259
9464,-1,ffff,-0.015259
9465,-1,ffff,-0.015259
9466,-1,ffff,-0.015259
9467,-2,feff,-0.030519
9468,-2,feff,-0.030519
9469,-1,ffff,-0.015259
9470,-1,ffff,-0.015259
9471,0,0000,0
9472,0,0000,0
9473,0,0000,0
9474,-1,ffff,-0.015259
9475,-2,feff,-0.030519
9476,-1,ffff,-0.015259
9477,-4,fcff,-0.061037
9478,-1,ffff,-0.015259
9479,-4,fcff,-0.061037
9480,-4,fcff,-0.061037
9481,-2,feff,-0.030519
9482,-3,fdff,-0.045778
9483,-3,fdff,-0.045778
9484,-3,fdff,-0.045778
9485,-3,fdff,-0.045778
9486,-1,ffff,-0.015259
9487,-2,feff,-0.030519
9488,-1,ffff,-0.015259
9489,-1,ffff,-0.015259
9490,-1,ffff,-0.015259
9491,0,0000,0
9492,0,0000,0
9493,2,0200,0.030519
9494,0,0000,0
9495,1,0100,0.015259
9496,4,0400,0.061037
9497,5,0500,0.076296
9498,6,0600,0.091556
9499,6,0600,0.091556
9500,4,0400,0.061037
9501,2,0200,0.030519
9502,-3,fdff,-0.045778
9503,-10,f6ff,-0.152593
9504,-17,efff,-0.259407
9505,-21,ebff,-0.320444
9506,-19,edff,-0.289926
9507,-17,efff,-0.259407
9508,-8,f8ff,-0.122074
9509,-5,fbff,-0.076296
9510,0,0000,0
9511,5,0500,0.076296
9512,6,0600,0.091556
9513,7,0700,0.106815
9514,7,0700,0.106815
9515,6,0600,0.091556
9516,5,0500,0.076296
9517,2,0200,0.030519
9518,1,0100,0.015259
9519,1,0100,0.015259
9520,0,0000,0
9521,0,0000,0
9522,-1,ffff,-0.015259
9523,0,0000,0
9524,0,0000,0
9525,-2,feff,-0.030519
9526,-1,ffff,-0.015259
9527,-2,feff,-0.030519
9528,-1,ffff,-0.015259
9529,-1,ffff,-0.015259
9530,-1,ffff,-0.015259
9531,0,0000,0
9532,-2,feff,-0.030519
9533,-1,ffff,-0.015259
9534,-2,feff,-0.030519
9535,-2,feff,-0.030519
9536,0,0000,0
9537,-2,feff,-0.030519
9538,0,0000,0
9539,-1,ffff,-0.015259
9540,0,0000,0
9541,1,0100,0.015259
9542,0,0000,0
9543,0,0000,0
9544,-1,ffff,-0.015259
9545,-1,ffff,-0.015259
9546,0,0000,0
9547,-1,ffff,-0.015259
9548,-2,feff,-0.030519
9549,-2,feff,-0.030519
9550,-3,fdff,-0.045778
9551,-2,feff,-0.030519
9552,-4,fcff,-0.061037
9553,-1,ffff,-0.015259
9554,-4,fcff,-0.061037
9555,-4,fcff,-0.061037
9556,-3,fdff,-0.045778
9557,-5,fbff,-0.076296
9558,-6,faff,-0.091556
9559,-6,faff,-0.091556
9560,-7,f9ff,-0.106815
9561,-6,faff,-0.091556
9562,-8,f8ff,-0.122074
9563,-9,f7ff,-0.137333
9564,-8,f8ff,-0.122074
9565,-7,f9ff,-0.106815
9566,-4,fcff,-0.061037
9567,-4,fcff,-0.061037
9568,0,0000,0
9569,-1,ffff,-0.015259
9570,0,0000,0
9571,0,0000,0
9572,0,0000,0
9573,0,0000,0
9574,0,0000,0
9575,0,0000,0
9576,2,0200,0.030519
9577,1,0100,0.015259
9578,1,0100,0.015259
9579,1,0100,0.015259
9580,1,0100,0.015259
9581,3,0300,0.045778
9582,1,0100,0.015259
9583,3,0300,0.045778
9584,3,0300,0.045778
9585,0,0000,0
9586,1,0100,0.015259
9587,-1,ffff,-0.015259
9588,-1,ffff,-0.015259
9589,-1,ffff,-0.015259
9590,-1,ffff,-0.015259
9591,0,0000,0
9592,-1,ffff,-0.015259
9593,-1,ffff,-0.015259
9594,-1,ffff,-0.015259
9595,-2,feff,-0.030519
9596,0,0000,0
9597,-2,feff,-0.030519
9598,1,0100,0.015259
9599,-1,ffff,-0.015259
9600,-1,ffff,-0.015259
9601,0,0000,0
9602,-1,ffff,-0.015259
9603,-1,ffff,-0.015259
9604,-2,feff,-0.030519
9605,-2,feff,-0.030519
9606,0,0000,0
9607,-2,feff,-0.030519
9608,-2,feff,-0.030519
9609,-2,feff,-0.030519
9610,-2,feff,-0.030519
9611,0,0000,0
9612,-2,feff,-0.030519
9613,0,0000,0
9614,-2,feff,-0.030519
9615,-1,ffff,-0.015259
9616,0,0000,0
9617,-1,ffff,-0.015259
9618,-1,ffff,-0.015259
9619,-2,feff,-0.030519
9620,-1,ffff,-0.015259
9621,0,0000,0
9622,-1,ffff,-0.015259
9623,-2,feff,-0.030519
9624,-2,feff,-0.030519
9625,-2,feff,-0.030519
9626,0,0000,0
9627,-2,feff,-0.030519
9628,0,0000,0
9629,-2,feff,-0.030519
9630,-1,ffff,-0.015259
9631,0,0000,0
9632,-1,ffff,-0.015259
9633,-1,ffff,-0.015259
9634,-1,ffff,-0.015259
9635,-1,ffff,-0.015259
9636,0,0000,0
9637,-2,feff,-0.030519
9638,-3,fdff,-0.045778
9639,-3,fdff,-0.045778
9640,-3,fdff,-0.045778
9641,-1,ffff,-0.015259
9642,-2,feff,-0.030519
9643,0,0000,0
9644,-2,feff,-0.030519
9645,-1,ffff,-0.015259
9646,0,0000,0
9647,-1,ffff,-0.015259
9648,-1,ffff,-0.015259
9649,-1,ffff,-0.015259
9650,-1,ffff,-0.015259
9651,0,0000,0
9652,0,0000,0
9653,0,0000,0
9654,0,0000,0
9655,0,0000,0
9656,2,0200,0.030519
9657,2,0200,0.030519
9658,7,0700,0.106815
9659,6,0600,0.091556
9660,5,0500,0.076296
9661,4,0400,0.061037
9662,0,0000,0
9663,-4,fcff,-0.061037
9664,-10,f6ff,-0.152593
9665,-17,efff,-0.259407
9666,-19,edff,-0.289926
9667,-20,ecff,-0.305185
9668,-17,efff,-0.259407
9669,-12,f4ff,-0.183111
9670,-5,fbff,-0.076296
9671,1,0100,0.015259
9672,3,0300,0.045778
9673,8,0800,0.122074
9674,9,0900,0.137333
9675,5,0500,0.076296
9676,6,0600,0.091556
9677,3,0300,0.045778
9678,1,0100,0.015259
9679,0,0000,0
9680,0,0000,0
9681,0,0000,0
9682,-1,ffff,-0.015259
9683,-1,ffff,-0.015259
9684,-2,feff,-0.030519
9685,-1,ffff,-0.015259
9686,0,0000,0
9687,-2,feff,-0.030519
9688,0,0000,0
9689,0,0000,0
9690,-2,feff,-0.030519
9691,0,0000,0
9692,-1,ffff,-0.015259
9693,-2,feff,-0.030519
9694,-2,feff,-0.030519
9695,-1,ffff,-0.015259
9696,0,0000,0
9697,-2,feff,-0.030519
9698,-2,feff,-0.030519
9699,-2,feff,-0.030519
9700,-1,ffff,-0.015259
9701,0,0000,0
9702,0,0000,0
9703,1,0100,0.015259
9704,-1,ffff,-0.015259
9705,-1,ffff,-0.015259
9706,0,0000,0
9707,0,0000,0
9708,-1,ffff,-0.015259
9709,-2,feff,-0.030519
9710,-2,feff,-0.030519
9711,0,0000,0
9712,-2,feff,-0.030519
9713,-3,fdff,-0.045778
9714,-4,fcff,-0.061037
9715,-4,fcff,-0.061037
9716,-3,fdff,-0.045778
9717,-4,fcff,-0.061037
